qms_id,production_order,product_code,customer_code,inspection_time,shift,defect_type,defect_qty
37977,PO_32283,FB_V2,CUST_B,2026-11-09 13:27:52.300,Day,,0
37978,PO_32284,RB_V1,CUST_A,2026-05-09 19:10:47.700,2,,0
37979,PO_32285,FB_V1,CUST_A,2026-11-09 14:06:13.900,Day,,0
37980,PO_32286,FB_V1,CUST_A,2026-11-09 14:49:40.300,2,,0
37981,PO_32287,RB_V2,CUST_B,2026-05-19 16:36:33.600,2,,0
37982,PO_32288,FB_V1,CUST_A,2026-11-09 15:26:36.300,2,,0
37983,PO_32289,FB_V1,CUST_A,2026-11-09 16:16:46.000,2,,0
37984,PO_32290,DB_V2, CUST_C,2026-09-26 13:23:45.800,Day,,0
37985,PO_32291,DP_V1,CUST_A,2026-03-29 08:12:49.700,Day,,0
37986,PO_32292,DB_V1,CUST_A,2026-09-26 14:11:24.600,Day,,0
37987,PO_32293,FB_V1,CUST_A,2026-11-09 17:12:10.000,2,,0
37988,PO_32294,RB_V2,CUST_B,2026-05-19 17:25:17.500,2,,0
37989,PO_32295,RB_V1,CUST_A,2026-05-09 19:48:31.900,2,,0
37990,PO_32296,DP_V2, CUST_C,2026-04-02 04:05:11.000,Day,,0
37991,PO_32297,DP_V1,CUST_A,2026-03-29 08:50:32.500,Day,,0
37992,PO_32298,FB_V2,CUST_B,2026-11-09 17:57:34.000,2,,0
37993,PO_32299,DB_V1,CUST_A,2026-09-26 15:17:22.200,2,,0
37994,PO_32300,DB_V1,CUST_A,2026-09-26 16:11:19.800,2,,0
37995,PO_32301,DB_V2, CUST_C,2026-09-26 17:20:09.600,2,,0
37996,PO_32302,DB_V1,CUST_A,2026-09-26 18:22:33.600,2,,0
37997,PO_32303,RB_V1,CUST_A,2026-05-09 20:19:08.500,2,,0
37998,PO_32304,FB_V2,CUST_B,2026-11-09 18:51:06.400,2,,0
37999,PO_32305,RB_V1,CUST_A,2026-05-09 21:09:06.100,2,,0
38000,PO_32306,FB_V2,CUST_B,2026-11-09 19:57:21.300,2,,0
38001,PO_32307,FB_V1,CUST_A,2026-11-09 20:39:17.300,2,,0
38002,PO_32308,DP_V2, CUST_C,2026-04-02 04:42:11.800,Day,,0
38003,PO_32309,RB_V1,CUST_A,2026-05-09 21:38:10.900,2,,0
38004,PO_32310,RB_V1,CUST_A,2026-05-09 22:11:26.500,2,,0
38005,PO_32311,FB_V2,CUST_B,2026-11-09 21:21:51.300,2,,0
38006,PO_32312,FB_V2,CUST_B,2026-11-09 22:10:24.900,2,,0
38007,PO_32313,FB_V1,CUST_A,2026-11-09 22:39:44.900,2,thin_coating,2
38008,PO_32313,FB_V1,CUST_A,2026-11-09 22:33:22.900,2,orange_peel,2
38009,PO_32313,FB_V1,CUST_A,2026-11-09 22:39:51.900,2,adhesion_failure,1
38010,PO_32313,FB_V1,CUST_A,2026-11-09 22:35:47.900,2,bubble,2
38011,PO_32313,FB_V1,CUST_A,2026-11-09 22:40:53.900,2,sink-mark,3
38012,PO_32313,FB_V1,CUST_A,2026-11-09 22:23:54.900,2,short_shot,2
38013,PO_32314,RB_V2,CUST_B,2026-05-19 18:00:48.500,2,bubble,2
38014,PO_32314,RB_V2,CUST_B,2026-05-19 17:35:22.500,2,adhesion_failure,3
38015,PO_32315,DP_V1,CUST_A,2026-03-29 09:27:28.300,Day,,0
38016,PO_32316,DP_V1,CUST_A,2026-03-29 10:11:49.000,Day,,0
38017,PO_32317,RB_V1,CUST_A,2026-05-09 22:48:37.200,2,,0
38018,PO_32318,DB_V2, CUST_C,2026-09-26 18:58:39.600,2,bubble,3
38019,PO_32319,FB_V1,CUST_A,2026-11-09 23:48:51.300,2,,0
38020,PO_32320,DB_V1,CUST_A,2026-09-26 20:14:55.900,2,,0
38021,PO_32321,FB_V2,CUST_B,2026-11-10 00:34:42.100,2,,0
38022,PO_32322,DP_V2, CUST_C,2026-04-02 04:50:24.800,Day,warping,3
38023,PO_32323,FB_V1,CUST_A,2026-11-10 01:19:30.100,Day,,0
38024,PO_32324,DP_V2, CUST_C,2026-04-02 05:40:05.500,Day,short_shot,2
38025,PO_32324,DP_V2, CUST_C,2026-04-02 05:37:54.500,Day,warping,1
38026,PO_32324,DP_V2, CUST_C,2026-04-02 05:37:56.500,Day,flash,3
38027,PO_32325,RB_V1,CUST_A,2026-05-09 23:32:35.700,2,,0
38028,PO_32326,DP_V1,CUST_A,2026-03-29 10:31:33.000,Day,warping,2
38029,PO_32327,DB_V1,CUST_A,2026-09-26 21:17:57.900,2,,0
38030,PO_32328,FB_V1,CUST_A,2026-11-10 02:18:29.300,Day,,0
38031,PO_32329,RB_V1,CUST_A,2026-05-10 00:17:54.900,2,,0
38032,PO_32330,RB_V1,CUST_A,2026-05-10 01:05:06.900,Day,,0
38033,PO_32331,RB_V2,CUST_B,2026-05-19 18:40:16.900,2,,0
38034,PO_32332,FB_V1,CUST_A,2026-11-10 03:12:39.900,Day,,0
38035,PO_32333,DB_V2, CUST_C,2026-09-26 22:17:56.500,2,,0
38036,PO_32334,DB_V2, CUST_C,2026-09-26 23:28:48.100,2,,0
38037,PO_32335,DP_V1,CUST_A,2026-03-29 11:42:11.400,Day,,0
38038,PO_32336,DP_V2, CUST_C,2026-04-02 06:51:20.800,Day,,0
38039,PO_32337,DB_V1,CUST_A,2026-09-27 00:26:39.600,2,,0
38040,PO_32338,FB_V2,CUST_B,2026-11-10 03:47:02.900,Day,bubble,2
38041,PO_32338,FB_V2,CUST_B,2026-11-10 03:44:09.900,Day,adhesion_failure,1
38042,PO_32338,FB_V2,CUST_B,2026-11-10 04:02:16.900,Day,short_shot,2
38043,PO_32338,FB_V2,CUST_B,2026-11-10 03:29:17.900,Day,sink-mark,1
38044,PO_32338,FB_V2,CUST_B,2026-11-10 03:51:04.900,Day,thin_coating,3
38045,PO_32338,FB_V2,CUST_B,2026-11-10 03:45:12.900,Day,orange_peel,1
38046,PO_32339,DP_V1,CUST_A,2026-03-29 12:17:09.800,Day,,0
38047,PO_32340,DP_V2, CUST_C,2026-04-02 07:35:12.800,Day,,0
38048,PO_32341,RB_V1,CUST_A,2026-05-10 01:40:37.900,Day,thin_coating,2
38049,PO_32342,DB_V2, CUST_C,2026-09-27 01:31:46.600,Day,adhesion_failure,1
38050,PO_32342,DB_V2, CUST_C,2026-09-27 01:17:02.600,Day,color_variation,3
38051,PO_32342,DB_V2, CUST_C,2026-09-27 01:29:47.600,Day,short_shot,3
38052,PO_32342,DB_V2, CUST_C,2026-09-27 01:19:49.600,Day,delamination,3
38053,PO_32342,DB_V2, CUST_C,2026-09-27 01:43:02.600,Day,sink-mark,3
38054,PO_32342,DB_V2, CUST_C,2026-09-27 01:26:11.600,Day,bubble,3
38055,PO_32343,DP_V1,CUST_A,2026-03-29 12:55:05.000,Day,,0
38056,PO_32344,FB_V1,CUST_A,2026-11-10 04:45:22.300,Day,,0
38057,PO_32345,FB_V2,CUST_B,2026-11-10 05:42:50.300,Day,,0
38058,PO_32346,DP_V2, CUST_C,2026-04-02 08:10:30.800,Day,,0
38059,PO_32347,FB_V2,CUST_B,2026-11-10 06:38:10.100,Day,,0
38060,PO_32348,RB_V2,CUST_B,2026-05-19 19:21:47.300,2,,0
38061,PO_32349,DP_V2, CUST_C,2026-04-02 09:01:09.800,Day,,0
38062,PO_32350,DP_V2, CUST_C,2026-04-02 09:57:00.800,Day,,0
38063,PO_32351,RB_V2,CUST_B,2026-05-19 20:01:17.300,2,,0
38064,PO_32352,DP_V1,CUST_A,2026-03-29 13:33:23.000,Day,,0
38065,PO_32353,DP_V2, CUST_C,2026-04-02 10:14:55.800,Day,flash,1
38066,PO_32353,DP_V2, CUST_C,2026-04-02 10:02:14.800,Day,short_shot,3
38067,PO_32354,RB_V2,CUST_B,2026-05-19 20:38:34.300,2,,0
38068,PO_32355,DB_V2, CUST_C,2026-09-27 02:40:02.300,Day,color_variation,1
38069,PO_32355,DB_V2, CUST_C,2026-09-27 02:29:15.300,Day,delamination,2
38070,PO_32355,DB_V2, CUST_C,2026-09-27 02:07:19.300,Day,adhesion_failure,1
38071,PO_32355,DB_V2, CUST_C,2026-09-27 02:35:40.300,Day,sink-mark,3
38072,PO_32355,DB_V2, CUST_C,2026-09-27 02:36:06.300,Day,short_shot,2
38073,PO_32355,DB_V2, CUST_C,2026-09-27 02:31:25.300,Day,bubble,3
38074,PO_32356,FB_V1,CUST_A,2026-11-10 07:25:19.100,Day,,0
38075,PO_32357,DB_V2, CUST_C,2026-09-27 03:32:34.100,Day,,0
38076,PO_32358,DB_V1,CUST_A,2026-09-27 04:33:52.100,Day,,0
38077,PO_32359,RB_V1,CUST_A,2026-05-10 02:23:46.500,Day,,0
38078,PO_32360,DB_V1,CUST_A,2026-09-27 05:27:36.500,Day,,0
38079,PO_32361,RB_V2,CUST_B,2026-05-19 21:20:51.800,2,,0
38080,PO_32362,DB_V1,CUST_A,2026-09-27 06:13:05.300,Day,,0
38081,PO_32363,RB_V2,CUST_B,2026-05-19 22:09:50.200,2,,0
38082,PO_32364,DB_V1,CUST_A,2026-09-27 07:25:25.400,Day,,0
38083,PO_32365,FB_V1,CUST_A,2026-11-10 08:10:28.100,Day,,0
38084,PO_32366,RB_V2,CUST_B,2026-05-19 22:33:10.200,2,sink-mark,3
38085,PO_32367,RB_V2,CUST_B,2026-05-19 23:50:16.200,2,,0
38086,PO_32368,FB_V1,CUST_A,2026-11-10 09:00:02.600,Day,,0
38087,PO_32369,FB_V1,CUST_A,2026-11-10 09:20:19.600,Day,adhesion_failure,1
38088,PO_32369,FB_V1,CUST_A,2026-11-10 09:39:58.600,Day,thin_coating,3
38089,PO_32369,FB_V1,CUST_A,2026-11-10 09:42:13.600,Day,short_shot,1
38090,PO_32370,DB_V2, CUST_C,2026-09-27 08:37:44.600,Day,,0
38091,PO_32371,FB_V2,CUST_B,2026-11-10 10:43:47.100,Day,,0
38092,PO_32372,FB_V1,CUST_A,2026-11-10 11:32:45.200,Day,,0
38093,PO_32373,FB_V2,CUST_B,2026-11-10 12:18:47.600,Day,,0
38094,PO_32374,RB_V2,CUST_B,2026-05-20 00:29:44.700,2,,0
38095,PO_32375,DP_V2, CUST_C,2026-04-02 11:20:12.700,Day,,0
38096,PO_32376,FB_V2,CUST_B,2026-11-10 13:21:04.400,Day,,0
38097,PO_32377,DB_V2, CUST_C,2026-09-27 09:38:33.800,Day,,0
38098,PO_32378,RB_V2,CUST_B,2026-05-20 01:13:33.600,Day,,0
38099,PO_32379,RB_V1,CUST_A,2026-05-10 03:08:42.500,Day,,0
38100,PO_32380,DP_V1,CUST_A,2026-03-29 14:12:23.600,Day,,0
38101,PO_32381,DP_V1,CUST_A,2026-03-29 15:01:07.300,2,,0
38102,PO_32382,DB_V1,CUST_A,2026-09-27 10:36:35.600,Day,,0
38103,PO_32383,RB_V2,CUST_B,2026-05-20 02:01:13.200,Day,,0
38104,PO_32384,RB_V2,CUST_B,2026-05-20 02:45:25.100,Day,,0
38105,PO_32385,RB_V2,CUST_B,2026-05-20 03:28:37.700,Day,,0
38106,PO_32386,RB_V1,CUST_A,2026-05-10 03:34:28.000,Day,,0
38107,PO_32387,RB_V2,CUST_B,2026-05-20 04:19:26.100,Day,,0
38108,PO_32388,FB_V1,CUST_A,2026-11-10 14:12:38.000,Day,,0
38109,PO_32389,DP_V2, CUST_C,2026-04-02 12:07:20.500,Day,,0
38110,PO_32390,DB_V1,CUST_A,2026-09-27 11:40:48.400,Day,,0
38111,PO_32391,FB_V1,CUST_A,2026-11-10 14:57:58.000,2,,0
38112,PO_32392,FB_V1,CUST_A,2026-11-10 15:36:41.000,2,,0
38113,PO_32393,RB_V1,CUST_A,2026-05-10 04:19:36.000,Day,,0
38114,PO_32394,DB_V1,CUST_A,2026-09-27 12:49:18.400,Day,,0
38115,PO_32395,FB_V2,CUST_B,2026-11-10 16:15:26.600,2,,0
38116,PO_32396,DB_V2, CUST_C,2026-09-27 13:40:36.800,Day,,0
38117,PO_32397,FB_V2,CUST_B,2026-11-10 17:05:11.800,2,,0
38118,PO_32398,FB_V1,CUST_A,2026-11-10 17:53:29.200,2,,0
38119,PO_32399,DB_V1,CUST_A,2026-09-27 14:38:49.100,Day,,0
38120,PO_32400,RB_V2,CUST_B,2026-05-20 05:04:50.400,Day,,0
38121,PO_32401,DB_V1,CUST_A,2026-09-27 15:28:47.500,2,,0
38122,PO_32402,RB_V1,CUST_A,2026-05-10 05:03:04.000,Day,,0
38123,PO_32403,RB_V2,CUST_B,2026-05-20 05:48:24.600,Day,,0
38124,PO_32404,DB_V2, CUST_C,2026-09-27 16:50:54.700,2,,0
38125,PO_32405,RB_V2,CUST_B,2026-05-20 06:31:27.900,Day,,0
38126,PO_32406,DP_V2, CUST_C,2026-04-02 12:48:27.400,Day,,0
38127,PO_32407,DP_V2, CUST_C,2026-04-02 13:43:12.200,Day,,0
38128,PO_32408,FB_V2,CUST_B,2026-11-10 18:41:32.200,2,,0
38129,PO_32409,DB_V1,CUST_A,2026-09-27 17:51:47.500,2,,0
38130,PO_32410,DP_V1,CUST_A,2026-03-29 15:31:07.900,2,,0
38131,PO_32411,DB_V2, CUST_C,2026-09-27 18:55:04.600,2,,0
38132,PO_32412,DB_V2, CUST_C,2026-09-27 19:50:22.600,2,,0
38133,PO_32413,RB_V2,CUST_B,2026-05-20 07:32:29.000,Day,,0
38134,PO_32414,FB_V2,CUST_B,2026-11-10 19:35:41.600,2,,0
38135,PO_32415,RB_V2,CUST_B,2026-05-20 08:20:58.300,Day,,0
38136,PO_32416,DP_V2, CUST_C,2026-04-02 14:24:56.200,Day,,0
38137,PO_32417,DP_V2, CUST_C,2026-04-02 15:08:52.200,2,warping,2
38138,PO_32417,DP_V2, CUST_C,2026-04-02 15:11:04.200,2,short_shot,3
38139,PO_32417,DP_V2, CUST_C,2026-04-02 15:14:52.200,2,flash,1
38140,PO_32418,DB_V2, CUST_C,2026-09-27 20:54:38.600,2,,0
38141,PO_32419,DP_V1,CUST_A,2026-03-29 16:08:49.300,2,,0
38142,PO_32420,DP_V2, CUST_C,2026-04-02 16:05:06.700,2,,0
38143,PO_32421,DP_V2, CUST_C,2026-04-02 16:39:48.500,2,,0
38144,PO_32422,FB_V2,CUST_B,2026-11-10 20:20:47.200,2,,0
38145,PO_32423,RB_V1,CUST_A,2026-05-10 05:43:01.300,Day,,0
38146,PO_32424,RB_V2,CUST_B,2026-05-20 08:32:33.300,Day,orange_peel,1
38147,PO_32424,RB_V2,CUST_B,2026-05-20 08:41:41.300,Day,sink-mark,1
38148,PO_32425,DP_V2, CUST_C,2026-04-02 17:18:17.700,2,,0
38149,PO_32426,DB_V2, CUST_C,2026-09-27 22:01:30.500,2,,0
38150,PO_32427,RB_V1,CUST_A,2026-05-10 06:23:13.900,Day,,0
38151,PO_32428,RB_V1,CUST_A,2026-05-10 06:58:59.900,Day,,0
38152,PO_32429,DB_V2, CUST_C,2026-09-27 23:08:23.100,2,,0
38153,PO_32430,DP_V1,CUST_A,2026-03-29 16:39:02.300,2,warping,3
38154,PO_32430,DP_V1,CUST_A,2026-03-29 16:28:41.300,2,flash,2
38155,PO_32430,DP_V1,CUST_A,2026-03-29 16:33:57.300,2,short_shot,1
38156,PO_32431,FB_V1,CUST_A,2026-11-10 20:58:39.700,2,,0
38157,PO_32432,DB_V2, CUST_C,2026-09-28 00:09:39.300,2,,0
38158,PO_32433,DB_V2, CUST_C,2026-09-28 00:20:40.300,Day,short_shot,2
38159,PO_32433,DB_V2, CUST_C,2026-09-28 00:29:03.300,Day,delamination,2
38160,PO_32434,FB_V1,CUST_A,2026-11-10 21:40:36.100,2,,0
38161,PO_32435,RB_V2,CUST_B,2026-05-20 09:39:58.900,Day,,0
38162,PO_32436,DP_V1,CUST_A,2026-03-29 17:38:17.800,2,,0
38163,PO_32437,RB_V1,CUST_A,2026-05-10 07:35:40.700,Day,,0
38164,PO_32438,FB_V1,CUST_A,2026-11-10 22:25:21.700,2,,0
38165,PO_32439,RB_V1,CUST_A,2026-05-10 08:05:26.300,Day,,0
38166,PO_32440,DB_V1,CUST_A,2026-09-28 01:59:02.700,Day,,0
38167,PO_32441,FB_V2,CUST_B,2026-11-10 23:18:59.500,2,,0
38168,PO_32442,DB_V2, CUST_C,2026-09-28 03:06:39.100,Day,,0
38169,PO_32443,DP_V2, CUST_C,2026-04-02 17:47:26.700,2,,0
38170,PO_32444,DB_V1,CUST_A,2026-09-28 04:15:19.100,Day,,0
38171,PO_32445,DP_V2, CUST_C,2026-04-02 18:30:12.500,2,,0
38172,PO_32446,FB_V1,CUST_A,2026-11-11 00:03:03.200,2,,0
38173,PO_32447,DB_V1,CUST_A,2026-09-28 05:13:51.000,Day,,0
38174,PO_32448,DP_V1,CUST_A,2026-03-29 18:12:44.500,2,,0
38175,PO_32449,RB_V1,CUST_A,2026-05-10 08:21:26.300,Day,orange_peel,3
38176,PO_32449,RB_V1,CUST_A,2026-05-10 08:18:18.300,Day,thin_coating,3
38177,PO_32449,RB_V1,CUST_A,2026-05-10 08:34:07.300,Day,adhesion_failure,3
38178,PO_32449,RB_V1,CUST_A,2026-05-10 08:34:49.300,Day,short_shot,1
38179,PO_32449,RB_V1,CUST_A,2026-05-10 08:25:28.300,Day,sink-mark,3
38180,PO_32450,DB_V1,CUST_A,2026-09-28 05:59:03.000,Day,,0
38181,PO_32451,FB_V1,CUST_A,2026-11-11 00:47:13.700,Day,,0
38182,PO_32452,FB_V2,CUST_B,2026-11-11 01:46:53.900,Day,,0
38183,PO_32453,RB_V2,CUST_B,2026-05-20 10:15:54.900,Day,adhesion_failure,1
38184,PO_32453,RB_V2,CUST_B,2026-05-20 10:14:03.900,Day,sink-mark,3
38185,PO_32453,RB_V2,CUST_B,2026-05-20 10:10:51.900,Day,orange_peel,2
38186,PO_32453,RB_V2,CUST_B,2026-05-20 10:01:14.900,Day,thin_coating,1
38187,PO_32454,FB_V1,CUST_A,2026-11-11 02:53:37.100,Day,,0
38188,PO_32455,RB_V2,CUST_B,2026-05-20 11:05:10.300,Day,,0
38189,PO_32456,FB_V2,CUST_B,2026-11-11 03:35:31.100,Day,,0
38190,PO_32457,DP_V1,CUST_A,2026-03-29 18:52:25.300,2,,0
38191,PO_32458,RB_V2,CUST_B,2026-05-20 11:55:55.300,Day,,0
38192,PO_32459,DP_V1,CUST_A,2026-03-29 19:28:15.500,2,,0
38193,PO_32460,FB_V2,CUST_B,2026-11-11 04:15:43.300,Day,,0
38194,PO_32461,FB_V1,CUST_A,2026-11-11 05:10:51.900,Day,,0
38195,PO_32462,DP_V1,CUST_A,2026-03-29 20:02:33.500,2,,0
38196,PO_32463,DB_V2, CUST_C,2026-09-28 07:02:01.300,Day,,0
38197,PO_32464,DP_V2, CUST_C,2026-04-02 19:14:01.200,2,,0
38198,PO_32465,DP_V2, CUST_C,2026-04-02 19:46:49.400,2,,0
38199,PO_32466,DB_V1,CUST_A,2026-09-28 08:03:52.900,Day,,0
38200,PO_32467,RB_V2,CUST_B,2026-05-20 12:36:51.300,Day,thin_coating,1
38201,PO_32467,RB_V2,CUST_B,2026-05-20 12:26:46.300,Day,adhesion_failure,3
38202,PO_32467,RB_V2,CUST_B,2026-05-20 12:20:06.300,Day,orange_peel,2
38203,PO_32467,RB_V2,CUST_B,2026-05-20 12:38:57.300,Day,sink-mark,2
38204,PO_32467,RB_V2,CUST_B,2026-05-20 12:09:13.300,Day,bubble,2
38205,PO_32467,RB_V2,CUST_B,2026-05-20 12:28:36.300,Day,short_shot,2
38206,PO_32468,RB_V2,CUST_B,2026-05-20 13:39:27.100,Day,,0
38207,PO_32469,RB_V1,CUST_A,2026-05-10 09:18:53.300,Day,,0
38208,PO_32470,RB_V1,CUST_A,2026-05-10 09:55:50.300,Day,,0
38209,PO_32471,DB_V1,CUST_A,2026-09-28 09:20:30.100,Day,,0
38210,PO_32472,FB_V1,CUST_A,2026-11-11 06:05:11.700,Day,,0
38211,PO_32473,FB_V2,CUST_B,2026-11-11 06:53:18.700,Day,,0
38212,PO_32474,DP_V2, CUST_C,2026-04-02 20:23:52.100,2,,0
38213,PO_32475,FB_V2,CUST_B,2026-11-11 07:40:20.300,Day,,0
38214,PO_32476,RB_V2,CUST_B,2026-05-20 14:36:43.900,Day,,0
38215,PO_32477,DB_V1,CUST_A,2026-09-28 10:24:47.300,Day,,0
38216,PO_32478,RB_V2,CUST_B,2026-05-20 15:30:56.000,2,,0
38217,PO_32479,DP_V1,CUST_A,2026-03-29 20:15:39.500,2,warping,2
38218,PO_32479,DP_V1,CUST_A,2026-03-29 20:24:54.500,2,flash,3
38219,PO_32479,DP_V1,CUST_A,2026-03-29 20:41:24.500,2,short_shot,1
38220,PO_32480,FB_V1,CUST_A,2026-11-11 08:22:43.300,Day,,0
38221,PO_32481,DB_V1,CUST_A,2026-09-28 11:29:35.300,Day,,0
38222,PO_32482,RB_V1,CUST_A,2026-05-10 10:31:14.300,Day,,0
38223,PO_32483,RB_V2,CUST_B,2026-05-20 16:04:06.900,2,,0
38224,PO_32484,RB_V2,CUST_B,2026-05-20 16:42:38.100,2,,0
38225,PO_32485,RB_V1,CUST_A,2026-05-10 11:09:41.900,Day,,0
38226,PO_32486,FB_V2,CUST_B,2026-11-11 09:10:11.800,Day,,0
38227,PO_32487,DB_V1,CUST_A,2026-09-28 12:41:38.000,Day,,0
38228,PO_32488,DB_V2, CUST_C,2026-09-28 13:52:56.000,Day,,0
38229,PO_32489,FB_V2,CUST_B,2026-11-11 09:58:01.300,Day,,0
38230,PO_32490,DB_V1,CUST_A,2026-09-28 14:57:01.000,Day,,0
38231,PO_32491,RB_V1,CUST_A,2026-05-10 11:40:32.900,Day,,0
38232,PO_32492,FB_V2,CUST_B,2026-11-11 10:50:53.300,Day,,0
38233,PO_32493,DB_V1,CUST_A,2026-09-28 16:00:06.400,2,,0
38234,PO_32494,DB_V2, CUST_C,2026-09-28 17:12:51.400,2,,0
38235,PO_32495,DB_V2, CUST_C,2026-09-28 18:07:15.400,2,,0
38236,PO_32496,FB_V1,CUST_A,2026-11-11 11:34:21.300,Day,,0
38237,PO_32497,FB_V1,CUST_A,2026-11-11 12:14:10.800,Day,,0
38238,PO_32498,DP_V1,CUST_A,2026-03-29 21:25:20.700,2,short_shot,1
38239,PO_32498,DP_V1,CUST_A,2026-03-29 21:17:53.700,2,warping,2
38240,PO_32499,DP_V1,CUST_A,2026-03-29 22:24:11.700,2,,0
38241,PO_32500,RB_V1,CUST_A,2026-05-10 12:19:56.500,Day,,0
38242,PO_32501,DP_V2, CUST_C,2026-04-02 21:02:15.200,2,,0
38243,PO_32502,RB_V1,CUST_A,2026-05-10 12:50:29.300,Day,,0
38244,PO_32503,RB_V1,CUST_A,2026-05-10 13:22:56.300,Day,,0
38245,PO_32504,DB_V2, CUST_C,2026-09-28 19:13:13.400,2,bubble,3
38246,PO_32504,DB_V2, CUST_C,2026-09-28 18:47:08.400,2,sink-mark,3
38247,PO_32504,DB_V2, CUST_C,2026-09-28 18:49:37.400,2,adhesion_failure,2
38248,PO_32504,DB_V2, CUST_C,2026-09-28 19:01:24.400,2,short_shot,2
38249,PO_32505,RB_V1,CUST_A,2026-05-10 14:02:20.300,Day,,0
38250,PO_32506,FB_V1,CUST_A,2026-11-11 13:02:58.600,Day,,0
38251,PO_32507,RB_V1,CUST_A,2026-05-10 14:42:05.600,2,,0
38252,PO_32508,RB_V1,CUST_A,2026-05-10 15:28:00.300,2,,0
38253,PO_32509,DB_V2, CUST_C,2026-09-28 20:40:27.100,2,,0
38254,PO_32510,FB_V2,CUST_B,2026-11-11 14:01:51.300,Day,,0
38255,PO_32511,DB_V2, CUST_C,2026-09-28 21:52:55.600,2,,0
38256,PO_32512,FB_V1,CUST_A,2026-11-11 14:42:19.600,2,,0
38257,PO_32513,DB_V2, CUST_C,2026-09-28 22:56:18.400,2,,0
38258,PO_32514,FB_V2,CUST_B,2026-11-11 15:27:02.800,2,,0
38259,PO_32515,DP_V1,CUST_A,2026-03-29 23:01:37.300,2,,0
38260,PO_32516,RB_V2,CUST_B,2026-05-20 17:15:53.800,2,,0
38261,PO_32517,RB_V2,CUST_B,2026-05-20 17:51:26.100,2,,0
38262,PO_32518,DB_V2, CUST_C,2026-09-29 00:10:03.200,2,,0
38263,PO_32519,RB_V1,CUST_A,2026-05-10 16:05:18.300,2,,0
38264,PO_32520,DB_V1,CUST_A,2026-09-29 00:59:34.100,Day,,0
38265,PO_32521,DB_V2, CUST_C,2026-09-29 02:02:52.100,Day,,0
38266,PO_32522,FB_V1,CUST_A,2026-11-11 16:10:39.800,2,,0
38267,PO_32523,RB_V1,CUST_A,2026-05-10 16:48:45.800,2,,0
38268,PO_32524,FB_V1,CUST_A,2026-11-11 16:19:30.800,2,short_shot,1
38269,PO_32524,FB_V1,CUST_A,2026-11-11 16:23:20.800,2,orange_peel,3
38270,PO_32524,FB_V1,CUST_A,2026-11-11 16:36:32.800,2,thin_coating,3
38271,PO_32524,FB_V1,CUST_A,2026-11-11 16:48:16.800,2,sink-mark,3
38272,PO_32524,FB_V1,CUST_A,2026-11-11 16:32:44.800,2,bubble,1
38273,PO_32525,DB_V2, CUST_C,2026-09-29 03:16:40.900,Day,,0
38274,PO_32526,FB_V1,CUST_A,2026-11-11 17:38:31.600,2,,0
38275,PO_32527,FB_V2,CUST_B,2026-11-11 18:36:22.200,2,,0
38276,PO_32528,RB_V2,CUST_B,2026-05-20 18:44:53.700,2,,0
38277,PO_32529,DB_V1,CUST_A,2026-09-29 04:17:04.100,Day,,0
38278,PO_32530,RB_V2,CUST_B,2026-05-20 19:16:41.700,2,,0
38279,PO_32531,DP_V2, CUST_C,2026-04-02 21:36:08.400,2,,0
38280,PO_32532,RB_V1,CUST_A,2026-05-10 17:21:04.600,2,,0
38281,PO_32533,DB_V2, CUST_C,2026-09-29 05:08:59.300,Day,,0
38282,PO_32534,DB_V1,CUST_A,2026-09-29 05:56:15.300,Day,,0
38283,PO_32535,DP_V2, CUST_C,2026-04-02 22:05:59.600,2,,0
38284,PO_32536,FB_V2,CUST_B,2026-11-11 19:29:55.800,2,,0
38285,PO_32537,RB_V1,CUST_A,2026-05-10 17:34:14.600,2,bubble,1
38286,PO_32537,RB_V1,CUST_A,2026-05-10 17:52:04.600,2,adhesion_failure,1
38287,PO_32537,RB_V1,CUST_A,2026-05-10 17:39:32.600,2,orange_peel,3
38288,PO_32537,RB_V1,CUST_A,2026-05-10 17:44:29.600,2,thin_coating,2
38289,PO_32538,DP_V1,CUST_A,2026-03-29 23:49:53.400,2,,0
38290,PO_32539,DB_V2, CUST_C,2026-09-29 07:07:39.300,Day,,0
38291,PO_32540,DP_V2, CUST_C,2026-04-02 22:48:20.600,2,,0
38292,PO_32541,RB_V2,CUST_B,2026-05-20 19:57:27.500,2,,0
38293,PO_32542,DB_V2, CUST_C,2026-09-29 08:15:11.600,Day,,0
38294,PO_32543,DB_V2, CUST_C,2026-09-29 09:12:02.600,Day,,0
38295,PO_32544,FB_V1,CUST_A,2026-11-11 20:15:49.600,2,,0
38296,PO_32545,FB_V1,CUST_A,2026-11-11 20:54:55.400,2,,0
38297,PO_32546,RB_V2,CUST_B,2026-05-20 20:28:11.500,2,orange_peel,1
38298,PO_32546,RB_V2,CUST_B,2026-05-20 20:26:34.500,2,short_shot,1
38299,PO_32546,RB_V2,CUST_B,2026-05-20 20:23:22.500,2,adhesion_failure,3
38300,PO_32546,RB_V2,CUST_B,2026-05-20 20:09:58.500,2,bubble,2
38301,PO_32546,RB_V2,CUST_B,2026-05-20 20:19:27.500,2,thin_coating,3
38302,PO_32546,RB_V2,CUST_B,2026-05-20 20:14:57.500,2,sink-mark,2
38303,PO_32547,DP_V1,CUST_A,2026-03-30 00:26:03.000,2,,0
